"customer","recency_days","frequency","monetary","r_score","f_score","m_score","rfm_total","segment"
"15090.0",308,"1","381.32",2,1,2,5,"Lost Customers"
"13942.0",534,"1","320.00",1,2,2,5,"Lost Customers"
"14610.0",395,"2","24.35",2,2,1,5,"Lost Customers"
"16142.0",249,"1","535.34",2,1,2,5,"Lost Customers"
"13688.0",635,"1","375.50",1,2,2,5,"Lost Customers"
"17347.0",86,"1","228.96",3,1,1,5,"Promising"
"13419.0",63,"1","221.06",3,1,1,5,"Promising"
"13087.0",726,"1","313.64",1,2,2,5,"Lost Customers"
"14771.0",621,"2","594.62",1,2,2,5,"Lost Customers"
"17877.0",170,"1","237.61",3,1,1,5,"Promising"
"13581.0",309,"2","280.53",2,2,1,5,"Lost Customers"
"15126.0",536,"2","449.49",1,2,2,5,"Lost Customers"
"17946.0",233,"2","149.58",2,2,1,5,"Lost Customers"
"13281.0",439,"1","350.85",1,2,2,5,"Lost Customers"
"15937.0",64,"1","145.35",3,1,1,5,"Promising"
"14518.0",64,"1","174.37",3,1,1,5,"Promising"
"13348.0",64,"1","233.76",3,1,1,5,"Promising"
"15583.0",376,"1","107.86",2,2,1,5,"Lost Customers"
"14689.0",208,"1","112.80",2,2,1,5,"Lost Customers"
"12995.0",85,"1","211.32",3,1,1,5,"Promising"
"14919.0",539,"1","359.35",1,2,2,5,"Lost Customers"
"16381.0",395,"2","258.70",2,2,1,5,"Lost Customers"
"13618.0",173,"1","177.34",3,1,1,5,"Promising"
"15899.0",368,"1","112.50",2,2,1,5,"Lost Customers"
"18134.0",598,"2","445.00",1,2,2,5,"Lost Customers"
"17628.0",81,"1","75.75",3,1,1,5,"Promising"
"12780.0",598,"1","322.40",1,2,2,5,"Lost Customers"
"15718.0",540,"1","293.79",1,2,2,5,"Lost Customers"
"13096.0",394,"1","419.70",2,1,2,5,"Lost Customers"
"17907.0",640,"1","291.76",1,2,2,5,"Lost Customers"
"16215.0",80,"1","242.35",3,1,1,5,"Promising"
"14242.0",234,"2","280.55",2,2,1,5,"Lost Customers"
"13483.0",65,"1","140.34",3,1,1,5,"Promising"
"13698.0",596,"2","465.53",1,2,2,5,"Lost Customers"
"17475.0",79,"1","194.37",3,1,1,5,"Promising"
"13765.0",653,"1","352.82",1,2,2,5,"Lost Customers"
"16192.0",735,"1","351.30",1,2,2,5,"Lost Customers"
"17488.0",641,"1","336.50",1,2,2,5,"Lost Customers"
"16630.0",407,"1","106.80",2,2,1,5,"Lost Customers"
"17057.0",596,"1","288.79",1,2,2,5,"Lost Customers"
"14119.0",375,"2","183.37",2,2,1,5,"Lost Customers"
"13625.0",596,"1","301.26",1,2,2,5,"Lost Customers"
"13011.0",372,"1","101.10",2,2,1,5,"Lost Customers"
"16247.0",170,"1","114.56",3,1,1,5,"Promising"
"14303.0",407,"2","277.94",2,2,1,5,"Lost Customers"
"18253.0",642,"1","317.88",1,2,2,5,"Lost Customers"
"16585.0",593,"2","341.59",1,2,2,5,"Lost Customers"
"18091.0",593,"1","360.85",1,2,2,5,"Lost Customers"
"17207.0",652,"1","302.37",1,2,2,5,"Lost Customers"
"14259.0",141,"1","120.00",3,1,1,5,"Promising"
"16213.0",78,"1","159.00",3,1,1,5,"Promising"
"17079.0",78,"1","118.80",3,1,1,5,"Promising"
"14369.0",642,"2","469.13",1,2,2,5,"Lost Customers"
"13383.0",543,"1","305.28",1,2,2,5,"Lost Customers"
"17185.0",591,"3","229.46",1,3,1,5,"Needs Attention"
"15001.0",394,"2","228.86",2,2,1,5,"Lost Customers"
"14269.0",439,"1","295.73",1,2,2,5,"Lost Customers"
"17701.0",252,"1","417.95",2,1,2,5,"Lost Customers"
"16355.0",375,"1","416.35",2,1,2,5,"Lost Customers"
"15627.0",457,"2","566.90",1,2,2,5,"Lost Customers"
"17855.0",372,"1","417.94",2,1,2,5,"Lost Customers"
"16543.0",591,"1","292.21",1,2,2,5,"Lost Customers"
"16675.0",441,"2","608.86",1,2,2,5,"Lost Customers"
"15412.0",171,"1","190.53",3,1,1,5,"Promising"
"16752.0",372,"1","415.00",2,1,2,5,"Lost Customers"
"14940.0",417,"2","531.49",1,2,2,5,"Lost Customers"
"14471.0",591,"2","400.95",1,2,2,5,"Lost Customers"
"15684.0",547,"3","173.95",1,3,1,5,"Needs Attention"
"16591.0",68,"1","213.50",3,1,1,5,"Promising"
"18244.0",430,"2","568.64",1,2,2,5,"Lost Customers"
"15593.0",70,"1","199.80",3,1,1,5,"Promising"
"15085.0",729,"1","347.54",1,2,2,5,"Lost Customers"
"14724.0",590,"1","345.25",1,2,2,5,"Lost Customers"
"16757.0",318,"2","270.48",2,2,1,5,"Lost Customers"
"17879.0",173,"1","178.52",3,1,1,5,"Promising"
"12634.0",548,"1","360.00",1,2,2,5,"Lost Customers"
"15818.0",588,"1","340.50",1,2,2,5,"Lost Customers"
"17808.0",548,"4","262.64",1,3,1,5,"Needs Attention"
"13279.0",78,"1","137.75",3,1,1,5,"Promising"
"15909.0",173,"1","191.94",3,1,1,5,"Promising"
"14877.0",418,"2","437.00",1,2,2,5,"Lost Customers"
"12575.0",457,"2","568.82",1,2,2,5,"Lost Customers"
"15477.0",649,"1","368.40",1,2,2,5,"Lost Customers"
"13095.0",70,"1","74.40",3,1,1,5,"Promising"
"14168.0",420,"2","370.45",1,2,2,5,"Lost Customers"
"15391.0",584,"1","289.87",1,2,2,5,"Lost Customers"
"17693.0",137,"1","200.47",3,1,1,5,"Promising"
"16857.0",442,"1","352.80",1,2,2,5,"Lost Customers"
"13364.0",71,"1","134.96",3,1,1,5,"Promising"
"15175.0",71,"1","224.14",3,1,1,5,"Promising"
"15285.0",407,"1","94.92",2,2,1,5,"Lost Customers"
"14652.0",77,"1","114.18",3,1,1,5,"Promising"
"12718.0",71,"1","202.25",3,1,1,5,"Promising"
"18163.0",584,"1","728.84",1,1,3,5,"Lost Customers"
"16534.0",642,"1","635.90",1,1,3,5,"Lost Customers"
"16576.0",420,"2","540.87",1,2,2,5,"Lost Customers"
"13551.0",319,"2","244.20",2,2,1,5,"Lost Customers"
"13400.0",582,"1","310.83",1,2,2,5,"Lost Customers"
"15552.0",217,"2","252.52",2,2,1,5,"Lost Customers"
"15591.0",582,"3","217.90",1,3,1,5,"Needs Attention"
"13385.0",329,"1","534.57",2,1,2,5,"Lost Customers"
"18206.0",553,"1","314.66",1,2,2,5,"Lost Customers"
"13025.0",731,"1","323.39",1,2,2,5,"Lost Customers"
"13886.0",71,"1","243.56",3,1,1,5,"Promising"
"16338.0",157,"1","214.80",3,1,1,5,"Promising"
"15744.0",77,"1","34.80",3,1,1,5,"Promising"
"15461.0",460,"2","429.70",1,2,2,5,"Lost Customers"
"13264.0",442,"1","722.56",1,1,3,5,"Lost Customers"
"14826.0",581,"2","385.20",1,2,2,5,"Lost Customers"
"17170.0",374,"2","178.68",2,2,1,5,"Lost Customers"
"14109.0",72,"1","144.20",3,1,1,5,"Promising"
"12677.0",555,"2","359.10",1,2,2,5,"Lost Customers"
"15302.0",730,"1","308.00",1,2,2,5,"Lost Customers"
"13061.0",72,"1","248.61",3,1,1,5,"Promising"
"14100.0",137,"1","194.90",3,1,1,5,"Promising"
"13111.0",718,"1","321.88",1,2,2,5,"Lost Customers"
"17903.0",394,"1","381.09",2,1,2,5,"Lost Customers"
"13498.0",730,"1","327.38",1,2,2,5,"Lost Customers"
"16273.0",648,"2","336.04",1,2,2,5,"Lost Customers"
"15711.0",556,"2","420.25",1,2,2,5,"Lost Customers"
"12943.0",558,"2","496.50",1,2,2,5,"Lost Customers"
"15118.0",134,"1","244.80",3,1,1,5,"Promising"
"12499.0",560,"1","357.72",1,2,2,5,"Lost Customers"
"13127.0",77,"1","259.17",3,1,1,5,"Promising"
"17563.0",578,"2","392.38",1,2,2,5,"Lost Customers"
"17296.0",730,"1","338.13",1,2,2,5,"Lost Customers"
"17217.0",234,"2","218.00",2,2,1,5,"Lost Customers"
"17077.0",578,"1","306.00",1,2,2,5,"Lost Customers"
"13580.0",406,"1","107.75",2,2,1,5,"Lost Customers"
"15348.0",72,"1","158.04",3,1,1,5,"Promising"
"15746.0",134,"1","196.88",3,1,1,5,"Promising"
"15878.0",561,"2","330.77",1,2,2,5,"Lost Customers"
"17498.0",75,"1","272.22",3,1,1,5,"Promising"
"16604.0",562,"2","432.45",1,2,2,5,"Lost Customers"
"13834.0",576,"2","324.19",1,2,2,5,"Lost Customers"
"14018.0",645,"1","367.15",1,2,2,5,"Lost Customers"
"14143.0",133,"1","115.80",3,1,1,5,"Promising"
"16594.0",75,"1","181.09",3,1,1,5,"Promising"
"17577.0",645,"2","348.75",1,2,2,5,"Lost Customers"
"13847.0",719,"1","310.72",1,2,2,5,"Lost Customers"
"15225.0",234,"1","409.40",2,1,2,5,"Lost Customers"
"13866.0",74,"1","145.67",3,1,1,5,"Promising"
"16328.0",563,"1","310.83",1,2,2,5,"Lost Customers"
"14296.0",421,"2","456.40",1,2,2,5,"Lost Customers"
"17925.0",372,"1","488.16",2,1,2,5,"Lost Customers"
"13432.0",571,"2","436.55",1,2,2,5,"Lost Customers"
"17741.0",406,"2","101.10",2,2,1,5,"Lost Customers"
"13747.0",373,"2","249.40",2,2,1,5,"Lost Customers"
"17815.0",393,"1","591.96",2,1,2,5,"Lost Customers"
"15138.0",393,"1","502.52",2,1,2,5,"Lost Customers"
"16635.0",406,"1","473.00",2,1,2,5,"Lost Customers"
"18208.0",565,"1","360.08",1,2,2,5,"Lost Customers"
"14010.0",565,"2","445.15",1,2,2,5,"Lost Customers"
"13568.0",173,"1","192.85",3,1,1,5,"Promising"
"13616.0",568,"2","288.10",1,2,2,5,"Lost Customers"
"15007.0",159,"1","156.91",3,1,1,5,"Promising"
"13164.0",569,"2","372.20",1,2,2,5,"Lost Customers"
"14058.0",462,"2","469.19",1,2,2,5,"Lost Customers"
"15282.0",570,"1","348.59",1,2,2,5,"Lost Customers"
"17393.0",410,"2","381.15",1,2,2,5,"Lost Customers"
"18070.0",669,"1","314.10",1,2,2,5,"Lost Customers"
"15776.0",133,"1","241.62",3,1,1,5,"Promising"
"18182.0",463,"1","291.13",1,2,2,5,"Lost Customers"
"13472.0",463,"2","592.24",1,2,2,5,"Lost Customers"
"17294.0",669,"2","467.79",1,2,2,5,"Lost Customers"
"17810.0",668,"2","344.86",1,2,2,5,"Lost Customers"
"15438.0",131,"1","156.58",3,1,1,5,"Promising"
"15979.0",602,"1","329.22",1,2,2,5,"Lost Customers"
"12447.0",243,"1","431.49",2,1,2,5,"Lost Customers"
"17823.0",421,"2","494.25",1,2,2,5,"Lost Customers"
"17899.0",159,"1","155.80",3,1,1,5,"Promising"
"17927.0",721,"1","294.00",1,2,2,5,"Lost Customers"
"13961.0",392,"1","538.40",2,1,2,5,"Lost Customers"
"12608.0",404,"1","415.79",2,1,2,5,"Lost Customers"
"12898.0",463,"2","310.96",1,2,2,5,"Lost Customers"
"14348.0",260,"1","409.57",2,1,2,5,"Lost Customers"
"14611.0",443,"2","604.33",1,2,2,5,"Lost Customers"
"15655.0",243,"1","560.67",2,1,2,5,"Lost Customers"
"13399.0",464,"3","275.40",1,3,1,5,"Needs Attention"
"14270.0",331,"1","492.65",2,1,2,5,"Lost Customers"
"13073.0",411,"2","418.08",1,2,2,5,"Lost Customers"
"12761.0",464,"1","712.95",1,1,3,5,"Lost Customers"
"18162.0",732,"1","379.16",1,2,2,5,"Lost Customers"
"14181.0",410,"2","310.55",1,2,2,5,"Lost Customers"
"12804.0",465,"2","327.02",1,2,2,5,"Lost Customers"
"14433.0",465,"1","289.60",1,2,2,5,"Lost Customers"
"14429.0",403,"1","516.28",2,1,2,5,"Lost Customers"
"15897.0",194,"2","222.05",2,2,1,5,"Lost Customers"
"15735.0",421,"1","327.68",1,2,2,5,"Lost Customers"
"15566.0",392,"2","227.87",2,2,1,5,"Lost Customers"
"17497.0",390,"2","287.25",2,2,1,5,"Lost Customers"
"17276.0",402,"1","507.14",2,1,2,5,"Lost Customers"
"14076.0",129,"1","122.47",3,1,1,5,"Promising"
"17792.0",467,"2","370.05",1,2,2,5,"Lost Customers"
"18063.0",390,"2","186.60",2,2,1,5,"Lost Customers"
"16864.0",434,"2","409.25",1,2,2,5,"Lost Customers"
"13535.0",402,"1","89.50",2,2,1,5,"Lost Customers"
"17270.0",469,"2","604.40",1,2,2,5,"Lost Customers"
"12946.0",436,"1","324.45",1,2,2,5,"Lost Customers"
"12899.0",413,"1","366.40",1,2,2,5,"Lost Customers"
"18090.0",421,"1","349.40",1,2,2,5,"Lost Customers"
"12750.0",128,"1","275.88",3,1,1,5,"Promising"
"17106.0",389,"1","491.23",2,1,2,5,"Lost Customers"
"13024.0",470,"2","555.87",1,2,2,5,"Lost Customers"
"18099.0",127,"1","168.31",3,1,1,5,"Promising"
"14791.0",606,"1","303.63",1,2,2,5,"Lost Customers"
"14268.0",470,"1","354.85",1,2,2,5,"Lost Customers"
"13582.0",389,"2","241.68",2,2,1,5,"Lost Customers"
"15935.0",239,"1","108.04",2,2,1,5,"Lost Customers"
"14200.0",617,"1","379.20",1,2,2,5,"Lost Customers"
"12800.0",470,"2","500.25",1,2,2,5,"Lost Customers"
"13905.0",732,"1","312.65",1,2,2,5,"Lost Customers"
"14363.0",402,"2","227.47",2,2,1,5,"Lost Customers"
"12869.0",681,"1","337.67",1,2,2,5,"Lost Customers"
"16166.0",428,"2","435.83",1,2,2,5,"Lost Customers"
"16310.0",414,"2","460.08",1,2,2,5,"Lost Customers"
"13218.0",127,"1","62.64",3,1,1,5,"Promising"
"17486.0",261,"1","396.87",2,1,2,5,"Lost Customers"
"16439.0",722,"1","310.70",1,2,2,5,"Lost Customers"
"17717.0",421,"1","376.92",1,2,2,5,"Lost Customers"
"15968.0",388,"1","415.30",2,1,2,5,"Lost Customers"
"15196.0",432,"2","316.25",1,2,2,5,"Lost Customers"
"13733.0",410,"2","487.03",1,2,2,5,"Lost Customers"
"12564.0",261,"1","402.90",2,1,2,5,"Lost Customers"
"13123.0",472,"2","506.75",1,2,2,5,"Lost Customers"
"18186.0",722,"1","329.58",1,2,2,5,"Lost Customers"
"14697.0",218,"2","188.61",2,2,1,5,"Lost Customers"
"15139.0",239,"2","178.96",2,2,1,5,"Lost Customers"
"15775.0",245,"2","150.50",2,2,1,5,"Lost Customers"
"14617.0",402,"2","190.47",2,2,1,5,"Lost Customers"
"13144.0",332,"2","135.35",2,2,1,5,"Lost Customers"
"14288.0",213,"1","426.60",2,1,2,5,"Lost Customers"
"15982.0",605,"1","324.51",1,2,2,5,"Lost Customers"
"17471.0",474,"1","321.65",1,2,2,5,"Lost Customers"
"18049.0",437,"2","556.10",1,2,2,5,"Lost Customers"
"13624.0",388,"1","462.08",2,1,2,5,"Lost Customers"
"12821.0",214,"2","220.80",2,2,1,5,"Lost Customers"
"16890.0",476,"3","277.91",1,3,1,5,"Needs Attention"
"17182.0",422,"2","321.30",1,2,2,5,"Lost Customers"
"16195.0",723,"1","323.25",1,2,2,5,"Lost Customers"
"14417.0",387,"1","604.20",2,1,2,5,"Lost Customers"
"15337.0",411,"1","373.02",1,2,2,5,"Lost Customers"
"13289.0",723,"1","307.95",1,2,2,5,"Lost Customers"
"17699.0",476,"2","442.00",1,2,2,5,"Lost Customers"
"16427.0",263,"2","241.06",2,2,1,5,"Lost Customers"
"16302.0",126,"1","233.22",3,1,1,5,"Promising"
"15242.0",422,"1","302.04",1,2,2,5,"Lost Customers"
"18256.0",387,"1","110.70",2,2,1,5,"Lost Customers"
"12850.0",445,"1","330.00",1,2,2,5,"Lost Customers"
"17331.0",123,"1","175.20",3,1,1,5,"Promising"
"15445.0",264,"2","284.50",2,2,1,5,"Lost Customers"
"17431.0",313,"1","403.30",2,1,2,5,"Lost Customers"
"17745.0",477,"2","600.34",1,2,2,5,"Lost Customers"
"16286.0",477,"2","328.95",1,2,2,5,"Lost Customers"
"17627.0",478,"1","296.36",1,2,2,5,"Lost Customers"
"12900.0",422,"1","340.33",1,2,2,5,"Lost Customers"
"15915.0",401,"1","429.00",2,1,2,5,"Lost Customers"
"14749.0",479,"1","310.15",1,2,2,5,"Lost Customers"
"17443.0",219,"1","534.24",2,1,2,5,"Lost Customers"
"14531.0",479,"1","376.34",1,2,2,5,"Lost Customers"
"15008.0",480,"2","360.00",1,2,2,5,"Lost Customers"
"14990.0",612,"2","305.42",1,2,2,5,"Lost Customers"
"14011.0",480,"2","457.82",1,2,2,5,"Lost Customers"
"15765.0",666,"1","370.63",1,2,2,5,"Lost Customers"
"18195.0",387,"1","101.16",2,2,1,5,"Lost Customers"
"17900.0",190,"2","112.20",2,2,1,5,"Lost Customers"
"13645.0",120,"1","252.10",3,1,1,5,"Promising"
"13374.0",414,"2","422.80",1,2,2,5,"Lost Customers"
"15893.0",481,"1","305.28",1,2,2,5,"Lost Customers"
"14996.0",481,"2","442.29",1,2,2,5,"Lost Customers"
"15895.0",149,"1","179.17",3,1,1,5,"Promising"
"14097.0",481,"2","422.86",1,2,2,5,"Lost Customers"
"14406.0",119,"1","156.75",3,1,1,5,"Promising"
"15995.0",414,"1","696.19",1,1,3,5,"Lost Customers"
"12742.0",625,"1","1201.52",1,1,3,5,"Lost Customers"
"12542.0",484,"2","481.88",1,2,2,5,"Lost Customers"
"14630.0",484,"1","338.65",1,2,2,5,"Lost Customers"
"17833.0",723,"1","342.36",1,2,2,5,"Lost Customers"
"17891.0",162,"1","203.86",3,1,1,5,"Promising"
"14149.0",220,"1","446.62",2,1,2,5,"Lost Customers"
"16632.0",485,"2","406.40",1,2,2,5,"Lost Customers"
"14736.0",485,"2","401.08",1,2,2,5,"Lost Customers"
"13358.0",268,"1","439.03",2,1,2,5,"Lost Customers"
"16615.0",626,"1","291.50",1,2,2,5,"Lost Customers"
"12941.0",724,"1","377.49",1,2,2,5,"Lost Customers"
"13621.0",116,"1","213.85",3,1,1,5,"Promising"
"13837.0",211,"2","271.24",2,2,1,5,"Lost Customers"
"12641.0",115,"1","145.90",3,1,1,5,"Promising"
"13043.0",273,"1","516.42",2,1,2,5,"Lost Customers"
"16849.0",186,"1","124.57",3,1,1,5,"Promising"
"15578.0",162,"1","127.10",3,1,1,5,"Promising"
"15541.0",114,"1","85.13",3,1,1,5,"Promising"
"16577.0",666,"1","380.00",1,2,2,5,"Lost Customers"
"14070.0",684,"1","326.55",1,2,2,5,"Lost Customers"
"18086.0",274,"1","101.34",2,2,1,5,"Lost Customers"
"15595.0",487,"1","357.60",1,2,2,5,"Lost Customers"
"16089.0",386,"2","271.44",2,2,1,5,"Lost Customers"
"13661.0",603,"1","325.24",1,2,2,5,"Lost Customers"
"14351.0",164,"1","51.00",3,1,1,5,"Promising"
"12411.0",409,"1","346.90",1,2,2,5,"Lost Customers"
"15029.0",619,"1","365.10",1,2,2,5,"Lost Customers"
"16263.0",423,"1","351.01",1,2,2,5,"Lost Customers"
"13273.0",113,"1","138.98",3,1,1,5,"Promising"
"13981.0",415,"1","331.14",1,2,2,5,"Lost Customers"
"13678.0",151,"1","232.60",3,1,1,5,"Promising"
"15415.0",313,"1","572.81",2,1,2,5,"Lost Customers"
"13036.0",684,"1","307.10",1,2,2,5,"Lost Customers"
"14043.0",491,"2","304.25",1,2,2,5,"Lost Customers"
"18233.0",325,"1","440.00",2,1,2,5,"Lost Customers"
"17747.0",112,"1","71.40",3,1,1,5,"Promising"
"16799.0",432,"2","495.98",1,2,2,5,"Lost Customers"
"17493.0",385,"1","100.91",2,2,1,5,"Lost Customers"
"16524.0",446,"2","308.14",1,2,2,5,"Lost Customers"
"14271.0",225,"2","219.13",2,2,1,5,"Lost Customers"
"15770.0",612,"1","321.45",1,2,2,5,"Lost Customers"
"16828.0",112,"1","113.50",3,1,1,5,"Promising"
"16476.0",431,"1","350.35",1,2,2,5,"Lost Customers"
"17269.0",385,"1","537.46",2,1,2,5,"Lost Customers"
"13286.0",600,"1","734.91",1,1,3,5,"Lost Customers"
"15846.0",385,"1","107.01",2,2,1,5,"Lost Customers"
"12968.0",112,"1","135.95",3,1,1,5,"Promising"
"16958.0",435,"1","809.44",1,1,3,5,"Lost Customers"
"14253.0",493,"2","363.40",1,2,2,5,"Lost Customers"
"15212.0",241,"2","208.28",2,2,1,5,"Lost Customers"
"13679.0",493,"3","281.26",1,3,1,5,"Needs Attention"
"17710.0",423,"1","293.50",1,2,2,5,"Lost Customers"
"16269.0",437,"1","717.57",1,1,3,5,"Lost Customers"
"18120.0",214,"1","111.15",2,2,1,5,"Lost Customers"
"13628.0",676,"1","310.14",1,2,2,5,"Lost Customers"
"13406.0",427,"2","568.92",1,2,2,5,"Lost Customers"
"14263.0",423,"1","322.93",1,2,2,5,"Lost Customers"
"18199.0",683,"1","344.75",1,2,2,5,"Lost Customers"
"15778.0",431,"1","307.95",1,2,2,5,"Lost Customers"
"16920.0",411,"1","355.45",1,2,2,5,"Lost Customers"
"15155.0",383,"1","383.97",2,1,2,5,"Lost Customers"
"13796.0",499,"1","289.70",1,2,2,5,"Lost Customers"
"17893.0",225,"1","112.25",2,2,1,5,"Lost Customers"
"15080.0",427,"2","546.25",1,2,2,5,"Lost Customers"
"13197.0",609,"1","373.01",1,2,2,5,"Lost Customers"
"14772.0",112,"1","139.26",3,1,1,5,"Promising"
"15962.0",449,"1","295.83",1,2,2,5,"Lost Customers"
"15313.0",110,"1","52.00",3,1,1,5,"Promising"
"12548.0",166,"1","67.20",3,1,1,5,"Promising"
"13275.0",383,"2","241.66",2,2,1,5,"Lost Customers"
"17285.0",628,"2","420.84",1,2,2,5,"Lost Customers"
"14523.0",108,"1","241.09",3,1,1,5,"Promising"
"13033.0",357,"2","220.55",2,2,1,5,"Lost Customers"
"16646.0",449,"1","678.80",1,1,3,5,"Lost Customers"
"13840.0",416,"1","651.40",1,1,3,5,"Lost Customers"
"13086.0",382,"1","439.33",2,1,2,5,"Lost Customers"
"13411.0",107,"1","213.55",3,1,1,5,"Promising"
"14483.0",281,"2","257.10",2,2,1,5,"Lost Customers"
"14795.0",166,"1","131.45",3,1,1,5,"Promising"
"16039.0",423,"2","456.40",1,2,2,5,"Lost Customers"
"16785.0",409,"1","533.78",2,1,2,5,"Lost Customers"
"16001.0",381,"1","583.39",2,1,2,5,"Lost Customers"
"18072.0",185,"1","247.44",3,1,1,5,"Promising"
"15560.0",397,"2","153.52",2,2,1,5,"Lost Customers"
"15616.0",438,"1","317.11",1,2,2,5,"Lost Customers"
"17598.0",381,"1","409.98",2,1,2,5,"Lost Customers"
"12796.0",628,"1","351.00",1,2,2,5,"Lost Customers"
"18083.0",397,"1","470.73",2,1,2,5,"Lost Customers"
"12786.0",609,"1","668.50",1,1,3,5,"Lost Customers"
"15263.0",106,"1","156.51",3,1,1,5,"Promising"
"17662.0",661,"2","412.92",1,2,2,5,"Lost Customers"
"13738.0",396,"1","440.93",2,1,2,5,"Lost Customers"
"14137.0",695,"1","332.70",1,2,2,5,"Lost Customers"
"12715.0",106,"1","273.86",3,1,1,5,"Promising"
"16429.0",106,"1","284.55",3,1,1,5,"Promising"
"15891.0",226,"1","521.97",2,1,2,5,"Lost Customers"
"18200.0",106,"1","163.80",3,1,1,5,"Promising"
"13622.0",696,"1","658.95",1,1,3,5,"Lost Customers"
"17844.0",106,"1","51.56",3,1,1,5,"Promising"
"14991.0",430,"1","314.67",1,2,2,5,"Lost Customers"
"15663.0",106,"1","138.14",3,1,1,5,"Promising"
"17196.0",427,"1","352.90",1,2,2,5,"Lost Customers"
"16339.0",284,"1","109.95",2,2,1,5,"Lost Customers"
"17140.0",247,"1","465.32",2,1,2,5,"Lost Customers"
"16802.0",679,"2","582.61",1,2,2,5,"Lost Customers"
"18176.0",358,"1","476.35",2,1,2,5,"Lost Customers"
"14989.0",661,"1","342.40",1,2,2,5,"Lost Customers"
"14797.0",507,"1","300.31",1,2,2,5,"Lost Customers"
"15961.0",379,"1","451.29",2,1,2,5,"Lost Customers"
"16579.0",425,"1","295.05",1,2,2,5,"Lost Customers"
"14627.0",379,"1","462.75",2,1,2,5,"Lost Customers"
"15418.0",425,"2","452.32",1,2,2,5,"Lost Customers"
"13345.0",287,"1","389.50",2,1,2,5,"Lost Customers"
"15866.0",101,"1","230.53",3,1,1,5,"Promising"
"12814.0",101,"1","85.92",3,1,1,5,"Promising"
"14545.0",674,"1","349.25",1,2,2,5,"Lost Customers"
"17518.0",425,"2","329.42",1,2,2,5,"Lost Customers"
"17620.0",59,"1","81.44",3,1,1,5,"Promising"
"15543.0",288,"2","242.84",2,2,1,5,"Lost Customers"
"16044.0",435,"1","340.84",1,2,2,5,"Lost Customers"
"16171.0",59,"1","73.20",3,1,1,5,"Promising"
"13508.0",243,"2","287.05",2,2,1,5,"Lost Customers"
"16522.0",435,"2","433.36",1,2,2,5,"Lost Customers"
"16113.0",183,"1","161.38",3,1,1,5,"Promising"
"13315.0",689,"1","310.26",1,2,2,5,"Lost Customers"
"14663.0",430,"2","490.60",1,2,2,5,"Lost Customers"
"13690.0",59,"1","172.25",3,1,1,5,"Promising"
"15397.0",289,"1","94.00",2,2,1,5,"Lost Customers"
"17234.0",182,"1","149.89",3,1,1,5,"Promising"
"18098.0",396,"1","550.84",2,1,2,5,"Lost Customers"
"15936.0",379,"2","282.79",2,2,1,5,"Lost Customers"
"18068.0",289,"1","101.70",2,2,1,5,"Lost Customers"
"13099.0",99,"1","207.36",3,1,1,5,"Promising"
"14244.0",660,"1","366.42",1,2,2,5,"Lost Customers"
"15328.0",407,"1","107.24",2,2,1,5,"Lost Customers"
"17721.0",659,"1","307.21",1,2,2,5,"Lost Customers"
"13234.0",672,"2","356.95",1,2,2,5,"Lost Customers"
"17773.0",514,"2","585.27",1,2,2,5,"Lost Customers"
"15162.0",731,"1","312.90",1,2,2,5,"Lost Customers"
"12707.0",291,"1","603.42",2,1,2,5,"Lost Customers"
"16815.0",453,"2","410.97",1,2,2,5,"Lost Customers"
"12732.0",179,"1","218.26",3,1,1,5,"Promising"
"12988.0",292,"1","535.32",2,1,2,5,"Lost Customers"
"14371.0",295,"1","100.50",2,2,1,5,"Lost Customers"
"12443.0",732,"1","365.31",1,2,2,5,"Lost Customers"
"16452.0",630,"2","332.17",1,2,2,5,"Lost Customers"
"14783.0",659,"1","307.30",1,2,2,5,"Lost Customers"
"18027.0",98,"1","115.31",3,1,1,5,"Promising"
"16319.0",217,"1","404.40",2,1,2,5,"Lost Customers"
"18129.0",243,"1","112.55",2,2,1,5,"Lost Customers"
"18169.0",60,"1","202.65",3,1,1,5,"Promising"
"17208.0",395,"1","115.35",2,1,1,4,"Lost Customers"
"13570.0",243,"1","239.49",2,1,1,4,"Lost Customers"
"14742.0",435,"1","579.85",1,1,2,4,"Lost Customers"
"14197.0",410,"1","390.05",1,1,2,4,"Lost Customers"
"14707.0",435,"2","139.20",1,2,1,4,"Lost Customers"
"13966.0",435,"1","390.86",1,1,2,4,"Lost Customers"
"17257.0",436,"2","192.73",1,2,1,4,"Lost Customers"
"16137.0",680,"1","422.70",1,1,2,4,"Lost Customers"
"16783.0",436,"1","391.95",1,1,2,4,"Lost Customers"
"17327.0",409,"2","152.35",1,2,1,4,"Lost Customers"
"13578.0",409,"1","147.66",2,1,1,4,"Lost Customers"
"13906.0",409,"1","42.00",2,1,1,4,"Lost Customers"
"13227.0",201,"1","257.70",2,1,1,4,"Lost Customers"
"14281.0",408,"1","245.15",2,1,1,4,"Lost Customers"
"13547.0",408,"1","172.98",2,1,1,4,"Lost Customers"
"12563.0",408,"1","221.24",2,1,1,4,"Lost Customers"
"15705.0",201,"1","143.10",2,1,1,4,"Lost Customers"
"15170.0",406,"1","81.15",2,1,1,4,"Lost Customers"
"16058.0",406,"1","62.70",2,1,1,4,"Lost Customers"
